Preschool_Name,Location_Type,Address,Opening_Hours,Preschool_Website,Google_Website,Update_Time,Stars,Average_Stars
Star Learners @ Tampines West | Preschool & Childcare,Preschool,"823 Tampines Street 81, #02-00, Singapore 520823 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/our-centres/tampines-west/,"https://www.google.com/maps/place/Star+Learners+@+Tampines+West+%7C+Preschool+%26+Childcare/@1.3486689,103.934117,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d89620c7439:0x9c495eabe16349c7!8m2!3d1.3486689!4d103.934117!16s%2Fg%2F11tn_m6pfr?entry=ttu",2024-03-19 06:39:20.350484,5,5.0
Star Learners @ Tanjong Pagar Pte Ltd,Preschool,"1 Tanjong Pagar Plz, #02-01A, Singapore 082001 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Tanjong+Pagar+%7C+Preschool+%26+Childcare/@1.2763027,103.8429508,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196c8e91f579:0x474413b421f2202b!8m2!3d1.2763027!4d103.8429508!16s%2Fg%2F11clv8c451?entry=ttu",2024-03-19 06:39:46.824776,"2, 5, 4, 4",3.75
Star Learners @ Telok Blangah Pte Ltd,Preschool,"Blk 78B Telok Blangah Street 32, #02-16, Singapore 102078 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Telok+Blangah+%7C+Preschool+%26+Childcare/@1.2736207,103.8081962,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bc310d77059:0xe9acaf8a06005f01!8m2!3d1.2736207!4d103.8081962!16s%2Fg%2F1ptz3fmhz?entry=ttu",2024-03-19 06:40:12.946997,"5, 5",5.0
Star Learners @ Telok Kurau | Preschool & Childcare,Preschool,"3 Lor. G Telok Kurau, Singapore 426165 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Telok+Kurau+%7C+Preschool+%26+Childcare/@1.3164622,103.9059786,17z/data=!3m1!4b1!4m6!3m5!1s0x31da180f79e4f4a5:0x3388b09479f0d6a2!8m2!3d1.3164622!4d103.9059786!16s%2Fg%2F11clv7m_br?entry=ttu",2024-03-19 06:40:38.971786,"5, 5, 1, 5, 5, 5, 4, 1, 1, 1",3.3
Star Learners @ Upper Bukit Timah | Preschool & Childcare,Preschool,"25 Almond Cres, Singapore 677781 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Upper+Bukit+Timah+%7C+Preschool+%26+Childcare/@1.3733659,103.773075,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11b2896b0c57:0xb31ae4ab70df09c9!8m2!3d1.3733659!4d103.773075!16s%2Fg%2F11g4j6q3r8?entry=ttu",2024-03-19 06:41:13.595805,"5, 5, 5, 5, 5, 5",5.0
Star Learners @ Woodlands 888 Pte Ltd,Preschool,"888 Woodlands Drive 50, #02-741 Woodlands 888 Plaza, Singapore 730888 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Woodlands+888+%7C+Preschool+%26+Childcare/@1.4377241,103.7952735,17z/data=!3m1!4b1!4m6!3m5!1s0x31da13542badb753:0xba8df4b74734282d!8m2!3d1.4377241!4d103.7952735!16s%2Fg%2F11hz5xqs95?entry=ttu",2024-03-19 06:41:40.340874,5,5.0
Star Learners @ Yio Chu Kang Pte Ltd,Preschool,"645 Ang Mo Kio Ave 6, #01-4991, Singapore 560645 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Yio+Chu+Kang+%7C+Preschool+%26+Childcare/@1.3792308,103.8418434,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16c1a1f7350d:0xe547d8f49e6cc63c!8m2!3d1.3792308!4d103.8418434!16s%2Fg%2F11ckwbnsrd?entry=ttu",2024-03-19 06:42:06.436938,"2, 5, 5, 5, 5, 5, 5",4.571428571428571
Star Learners @ Yung Ho Pte Ltd,Preschool,"21 Yung Ho Rd, #01-01/02 THE AGAPE, Singapore 618593 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Yung+Ho+%7C+Preschool+%26+Childcare/@1.3268828,103.724787,17z/data=!3m1!4b1!4m6!3m5!1s0x31da05558b9e80bd:0xaacebe09d1364ca!8m2!3d1.3268828!4d103.724787!16s%2Fg%2F11c5s749wn?entry=ttu",2024-03-19 06:42:41.558690,"5, 1, 5, 1, 5, 5",3.6666666666666665
Sunflower Baby House & Preschool,Preschool,"600 Lor 4 Toa Payoh, 600 @, #02-03, 319515 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerbabyhouse.com/,"https://www.google.com/maps/place/Sunflower+Baby+House+%26+Preschool/@1.3340559,103.8509809,17z/data=!3m1!4b1!4m6!3m5!1s0x31da10a634caa9a7:0xc2906799f0d3839d!8m2!3d1.3340559!4d103.8509809!16s%2Fg%2F1tfbvzd6?entry=ttu",2024-03-19 06:43:07.659503,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5",4.923076923076923
Sunflower Childcare & Development Centre Pte Ltd,Preschool,"670 Bedok North Street 3, Singapore 469627 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Childcare+%26+Development+Centre+Pte+Ltd/@1.333355,103.9270346,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d4fc92077f1:0x2bc88ea36a934fb0!8m2!3d1.333355!4d103.9270346!16s%2Fg%2F1v298jwj?entry=ttu",2024-03-19 06:43:34.251842,5,5.0
Sunflower Kiddy Star Preschool Pte Ltd,Preschool,"896 Tampines Street 81, #01-876 Block 896 Block 896, Singapore 520896 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkiddystar.com/,"https://www.google.com/maps/place/Sunflower+Preschool+(Kiddy+Star)/@1.3482907,103.9323941,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d6be7f3ffff:0x4d7549b8fedee76a!8m2!3d1.3482907!4d103.9323941!16s%2Fg%2F1ptwzxyl4?entry=ttu",2024-03-19 06:44:00.324572,5,5.0
Sunflower Kinderhub @ AMK Pte Ltd,Day care center,"20 Mayflower Rise, Singapore 568659 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkinderhubamk.com.sg/,"https://www.google.com/maps/place/Sunflower+Kinderhub+@+AMK/@1.3727072,103.8382581,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16db5acc3ddf:0x25e7bd196dbb0522!8m2!3d1.3727072!4d103.8382581!16s%2Fg%2F1tg_6_h3?entry=ttu",2024-03-19 06:44:26.732787,"5, 5",5.0
SUNFLOWER MONTESSORI CHILDCARE (TOH YI BRANCH),Day care center,"3 Jln Kakatua, Singapore 598523 ",,https://www.bambinichildcare.com.sg/history-of-bambini/,"https://www.google.com/maps/place/SUNFLOWER+MONTESSORI+CHILDCARE+(TOH+YI+BRANCH)/@1.3429693,103.7672532,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1066faec81c3:0x261c760626c2fcbf!8m2!3d1.3429693!4d103.7672532!16s%2Fg%2F1tfzt_q2?entry=ttu",2024-03-19 06:44:52.479514,"5, 5",5.0
Sunflower Preschool @ Balestier Pte Ltd,Preschool,"80 Lor Limau, #01-191, Singapore 320080 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Balestier/@1.3238181,103.855585,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19d9d203a161:0x28274595f0850703!8m2!3d1.3238181!4d103.855585!16s%2Fg%2F11bw4_tczg?entry=ttu",2024-03-19 06:45:07.856954,"5, 5",5.0
Sunflower Preschool @ Bedok Reservoir,Kindergarten,"Blk 745 Bedok Reservoir Rd, #02-3015, Singapore 470745 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Bedok+Reservoir/@1.3372954,103.9217041,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d5a4e14f241:0xa6220f376c33ff03!8m2!3d1.3372954!4d103.9217041!16s%2Fg%2F11gfhtp08r?entry=ttu",2024-03-19 06:45:22.757271,3,3.0
Sunflower Preschool @ Bedok South Pte Ltd,Day care center,"Bedok South Ave 3, #01-555 Block 159, Singapore 460159 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://www.facebook.com/sunfloweratbedoksouth/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Bedok+South/@1.3190559,103.9456246,17z/data=!3m1!4b1!4m6!3m5!1s0x31da23a5910dade5:0xb597500bc98ebbcd!8m2!3d1.3190559!4d103.9456246!16s%2Fg%2F11gycdpwbd?entry=ttu",2024-03-19 06:45:48.923818,5,5.0
Sunflower Preschool @ Clementi,Day care center,"Clementi Ave 3, #01 - 348 Block 431, Singapore 120431 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Clementi/@1.3136929,103.76183,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1a91ec38750f:0xed6f553c66058ec2!8m2!3d1.3136929!4d103.76183!16s%2Fg%2F11gfjqy4vg?entry=ttu",2024-03-19 06:46:14.786185,1,1.0
Sunflower Preschool @ Dakota,Preschool,"Blk 49 Jln Tiga, #01-50, Singapore 390049 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Dakota/@1.3088956,103.8853204,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19df5023cd3d:0xe38254772ee688b7!8m2!3d1.3088956!4d103.8853204!16s%2Fg%2F11jclwhyv3?entry=ttu",2024-03-19 06:46:40.703088,1,1.0
Sunflower Preschool @ Frankel Pte Ltd,Preschool,"50 Frankel Ave, Singapore 458177 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Frankel/@1.3147588,103.9187568,17z/data=!3m1!4b1!4m6!3m5!1s0x31da22a66fb22801:0xb01f2594c760673f!8m2!3d1.3147588!4d103.9187568!16s%2Fg%2F1v_v_xgq?entry=ttu",2024-03-19 06:46:56.250614,"5, 5, 1, 5, 5, 5",4.333333333333333
Sunflower Preschool @ Hougang CC,Preschool,"35 Hougang Ave 3 #03-02 Hougang Community Club, 538840 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Hougang+CC/@1.3646226,103.8923447,17z/data=!3m1!4b1!4m6!3m5!1s0x31da17093798fb3d:0x120103cf3f7cf9b8!8m2!3d1.3646226!4d103.8923447!16s%2Fg%2F11jtxw5xfv?entry=ttu",2024-03-19 06:47:22.216976,"5, 5, 1, 5, 5, 5",4.333333333333333
Sunflower Preschool @ Kallang (Happy Town),Preschool,"1205 Upper Boon Keng Rd, #01-05, Singapore 387311 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Kallang+(Happy+Town)/@1.3158343,103.8723166,17z/data=!3m1!4b1!4m6!3m5!1s0x31da18323e58adab:0x68fb0885467853ba!8m2!3d1.3158343!4d103.8723166!16s%2Fg%2F11f1wf44pq?entry=ttu",2024-03-19 06:47:37.189332,1,1.0
Sunflower Preschool @ Mindef (Depot) Pte Ltd,Preschool,"5 Depot Rd, Singapore 109681 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Depot/@1.2803505,103.8142511,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1b09b82654d9:0x26be6dfe285ff6b3!8m2!3d1.2803505!4d103.8142511!16s%2Fg%2F11f6gys2p7?entry=ttu",2024-03-19 06:48:02.988164,1,1.0
Sunflower Preschool @ Mindef (Gombak) Pte Ltd,Preschool,"Blk 307 Gombak Dr, Gombak Recreation Centre, Singapore 669638 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Mindef+-+Gombak/@1.3748401,103.7607733,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11b1bda848df:0x71daaa733ecb59e7!8m2!3d1.3748401!4d103.7607733!16s%2Fg%2F11j1hxg4vy?entry=ttu",2024-03-19 06:48:17.859631,1,1.0
Sunflower Preschool @ Mindef Pte Ltd (Chevrons),Preschool,"48 Boon Lay Wy, #01-01, Singapore 609961 ",,http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Mindef+-+Chevrons/@1.3309391,103.7486716,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11382b46cef7:0x1bc936a651cd6925!8m2!3d1.3309391!4d103.7486716!16s%2Fg%2F11jcs5h5fn?entry=ttu",2024-03-19 06:48:32.549417,5,5.0
Sunflower Preschool @ NSE,Preschool,"1 Yishun Ave 9, #02-02 East Community Club, Singapore 768893 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+NSE/@1.4307062,103.8385633,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1465e6a40b17:0x4e42a720d01a3a2e!8m2!3d1.4307062!4d103.8385633!16s%2Fg%2F11hbq8n9h1?entry=ttu",2024-03-19 06:48:58.468120,"1, 5",3.0
Sunflower Preschool @ PR Town Park Pte Ltd,Preschool,"553 Pasir Ris Street 51, Block 553, Singapore 510553 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+at+PR+Town+Park/@1.3680326,103.9529133,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d7175c3b9ff:0xfce0f99782f01496!8m2!3d1.3680326!4d103.9529133!16s%2Fg%2F11mx23ps8h?entry=ttu",2024-03-19 06:49:24.774486,"5, 5",5.0
Sunflower Preschool @ Punggol Field Walk Pte Ltd,School,"Punggol Field Walk, Block 128D, Singapore 824128 ",,http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Punggol+Field+Walk/@1.3927677,103.9120575,17z/data=!3m1!4b1!4m6!3m5!1s0x31da17ce19b031ef:0x4c7679a1a8fdd362!8m2!3d1.3927677!4d103.9120575!16s%2Fg%2F11h5tyrwc3?entry=ttu",2024-03-19 06:49:50.392563,"5, 5",5.0
Sunflower Preschool @ Sembawang Pte Ltd,Day care center,"534 Sembawang Rd, Singapore 758407 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Sembawang/@1.4370231,103.8259138,17z/data=!3m1!4b1!4m6!3m5!1s0x31da157eec2d1553:0x7ecb6e0d6227a182!8m2!3d1.4370231!4d103.8259138!16s%2Fg%2F11h76kq6gw?entry=ttu",2024-03-19 06:50:05.936774,"5, 5, 5, 5, 5",5.0
Sunflower Preschool @ Siglap Pte Ltd,Preschool,"5 Jln Lana, Singapore 419037 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://www.facebook.com/profile.php?id=100091804491703,"https://www.google.com/maps/place/Sunflower+Preschool+@+Siglap+Pte+Ltd/@1.3235758,103.9189932,17z/data=!3m1!4b1!4m6!3m5!1s0x31da23baab6a1997:0x478d4831fd804550!8m2!3d1.3235758!4d103.9189932!16s%2Fg%2F11kptvq_l4?entry=ttu",2024-03-19 06:50:32.168306,"5, 5",5.0
Sunflower Preschool @ Teck Ghee Pte Ltd,Preschool,"455C Ang Mo Kio Street 44, #01-33, Singapore 563455 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Teck+Ghee/@1.3684308,103.8579514,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16fc9f400001:0xb9cf34e8be9d2273!8m2!3d1.3684308!4d103.8579514!16s%2Fg%2F11h7s3_w4l?entry=ttu",2024-03-19 06:50:58.595592,"1, 5, 5, 5",4.0
Sunflower Preschool @ Tenaga,School,"656 Jln Tenaga, Block 656, Singapore 410656 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Tenaga/@1.3338262,103.9075567,17z/data=!3m1!4b1!4m6!3m5!1s0x31da17095964d14b:0xf225d1248c2b938b!8m2!3d1.3338262!4d103.9075567!16s%2Fg%2F11q2xwdsfz?entry=ttu",2024-03-19 06:51:24.644147,5,5.0
Sunflower Preschool @ West Rock Pte Ltd,Preschool,"Bukit Batok West Ave. 8, Blk 461, Singapore 652440 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+West+Rock/@1.3546021,103.7396872,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1025453fffff:0x285c3d76bbdaf09b!8m2!3d1.3546021!4d103.7396872!16s%2Fg%2F11j2xms4mj?entry=ttu",2024-03-19 06:51:50.233599,5,5.0
Sunflower Preschool @ West Terra Pte Ltd,Preschool,"451B Bukit Batok West Ave 6, #01-681, Singapore 652451 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+West+Terra/@1.3524852,103.7428418,17z/data=!3m1!4b1!4m6!3m5!1s0x31da118b76c482e3:0x7e8e7f68bcf361b8!8m2!3d1.3524852!4d103.7428418!16s%2Fg%2F11jnsl120b?entry=ttu",2024-03-19 06:52:06.007896,"1, 5",3.0
Sunflower Preschool @ Yunnan,Preschool,"98 Yunnan Cres, Singapore 638310 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.sunflowerkid.com/,"https://www.google.com/maps/place/Sunflower+Preschool+@+Yunnan/@1.3393743,103.6919339,17z/data=!3m1!4b1!4m6!3m5!1s0x31da0f34f9a0f675:0x7d425bf1cee67b2c!8m2!3d1.3393743!4d103.6919339!16s%2Fg%2F11jnskg3d2?entry=ttu",2024-03-19 06:52:31.843006,"1, 5",3.0
Sunflower Preschool at Rivervale,School,"145 Rivervale Dr, Singapore 540145 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",https://business.google.com/create?fp=15620241893221602714&hl=en&authuser=0&gmbsrc=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=1,"https://www.google.com/maps/place/Sunflower+Preschool+at+Rivervale/@1.3894603,103.9061995,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1739d10933e5:0xd8c63f3e0726159a!8m2!3d1.3894603!4d103.9061995!16s%2Fg%2F11ngths51y?entry=ttu",2024-03-19 06:52:46.985634,4,4.0
Sunflower Tinkleland Private Limited,Preschool,"33 Ubi Ave 3, #01-69/70 Vertex, Singapore 408868 ",,https://www.facebook.com/sunflowertinkleland/,"https://www.google.com/maps/place/Sunflower+Preschool+(Tinkleland)/@1.3329431,103.8939977,17z/data=!3m1!4b1!4m6!3m5!1s0x31da17f3a64d5325:0xc68360d8ce4f9ac7!8m2!3d1.3329431!4d103.8939977!16s%2Fg%2F1tf55d6_?entry=ttu",2024-03-19 06:53:12.539453,5,5.0
Sunshine Kids Care Centre @ Punggol Pte Ltd,Day care center,"101B Punggol Fld, Singapore 822101 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",https://www.sunshinekids.com.sg/,"https://www.google.com/maps/place/Sunshine+Kids+Care+Centre/@1.3977947,103.9063371,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1606ee3ff193:0x4374379d0bccf24f!8m2!3d1.3977947!4d103.9063371!16s%2Fg%2F1tgh0hkn?entry=ttu",2024-03-19 06:53:38.309177,"5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3",4.318181818181818
Sunshine Kids Preschool @ Woodlands Pte Ltd,Preschool,"795 Woodlands Drive 72, #01-01, Singapore 730795 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",https://www.sunshinekids.com.sg/,"https://www.google.com/maps/place/Sunshine+Kids+Preschool+@+Woodlands+Pte+Ltd/@1.4429185,103.8040118,17z/data=!3m1!4b1!4m6!3m5!1s0x31da13679e9adca5:0xd65f8a9b811b385c!8m2!3d1.4429185!4d103.8040118!16s%2Fg%2F11rxzjghry?entry=ttu",2024-03-19 06:54:05.355091,"5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3",4.318181818181818
Super Talent Childcare Ltd (Ang Mo Kio 218),Day care center,"218 Ang Mo Kio Ave 1, #01-925, Singapore 560218 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.supertalent.com.sg/,"https://www.google.com/maps/place/Super+Talent+Childcare+@+Ang+Mo+Kio/@1.3651811,103.8415977,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16df753b5f43:0x902c8841b5246554!8m2!3d1.3651811!4d103.8415977!16s%2Fg%2F1tvw2g06?entry=ttu",2024-03-19 06:54:20.598580,"5, 5, 5, 5",5.0
Super Talent Childcare Ltd (MacPherson 122),Child care agency,"Paya Lebar Way, #01-3039 Block 93, Singapore 370093 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://supertalent.com.sg/,"https://www.google.com/maps/place/Super+Talent+Childcare+@+MacPherson+93/@1.3228043,103.8877803,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19cd0e52da8d:0x9ae46e8b70a1b5bc!8m2!3d1.3228043!4d103.8877803!16s%2Fg%2F11f794w7s7?entry=ttu",2024-03-19 06:54:46.723069,"5, 1",3.0
Super Talent Childcare Ltd (Membina),Child care agency,"Blk 18 Jln Membina, #03-01/02, Singapore 164018 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://supertalent.com.sg/,"https://www.google.com/maps/place/Super+Talent+Childcare+@+Membina/@1.2854326,103.8268152,17z/data=!3m1!4b1!4m6!3m5!1s0x31da197ec6127255:0x130c3fc35783deea!8m2!3d1.2854326!4d103.8268152!16s%2Fg%2F1tdl3np4?entry=ttu",2024-03-19 06:55:12.742903,"5, 5, 5, 5",5.0
