Preschool_Name,Comment,Sentiment,Noun,Word,Category
PCF Sparkletots @ Hong Kah North Blk 338,"Ms Farhana, was very helpful & answered my queries with lots of patience. The principal,",0.2,,query,Educational Resources and Materials
PCF Sparkletots @ Hong Kah North Blk 446,I cannot think of any pros to send my kid there. V disappointed.,-0.75,,pro,
PCF Sparkletots @ Hong Kah North Blk 447,"Sparkletots @ Hong kah north 447/447A. You guys are awesome. 🥰🥰🫶🏽🙏🏾,",1.0,,sparkletot,
PCF Sparkletots @ Sembawang Central Blk 503C,Looks like I will have to find my own solution to my baby's care.,0.6,,solution,
PCF Sparkletots @ Yio Chu Kang Blk 644,"There is no coordination between teachers,",0.0,,coordination,
PCF Sparkletots @ Yio Chu Kang Blk 644,Poey.Kueng.Chan) and Principal ( Lee.Lia.Cheng),0.0,,lia,
PCF Sparkletots @ Yio Chu Kang Blk 644, they give different answers about my kid when I ask a question.,0.0,,answer,Learning and Teaching
PCF Sparkletots @ Zhenghua Blk 550B,The mud here is very fragrant. Cannot resist. Ah chye pet treats.,0.2,,mud,
PCF Sparkletots Preschool @ Bedok Reservoir-Punggol Blk 414 (DS),Kindergarten next to the famous pokemon stop back in the old days,0.15,,pokemon,
PCF Sparkletots Preschool @ Bukit Timah Blk 12 (CC),I also noticed multiple uniformed gangsters circling the premises,0.0,,gangster,
PCF Sparkletots Preschool @ Cashew Blk 183 (CC),Be sure to enquire on availability in advance because they do become full way ahead of time!,0.46875,,availability,
PCF Sparkletots Preschool @ Changi-Simei Blk 119 (KN), It should be at Block 119 but it is wrongly marked on Block 116 in the map.,0.1,,map,
PCF Sparkletots Preschool @ Clementi Blk 330 (DS),"Loved everything about the school, im 13 soon and im like failing almost everything its all because of pcf all they did was gaslight me to play #scam 😡😡 yea and like i used to have a crush on this guy called destin lau ven kit (yes i remember his full name bcos i had a huge crush on him) ya if ure him OR know him PLSPLS contact me @pvddiinq on instagram im so desperate pls ☹️",0.2125,,crush,
PCF Sparkletots Preschool @ Jurong Central Blk 308 (CC),There is a provision shop beside this school which makes it convenient to get some snacks for your kids.,0.0,,provision,
PCF Sparkletots Preschool @ Kebun Baru Blk 109 (CC), My grandaughter (Nursyifah) being taken care so very well by all of them from 2016 till now.No words can describe my appreciation towards all the staffs @ 260B PCF SPARKLETOTS KEBUN BARU,0.2,,grandaughter,
PCF Sparkletots Preschool @ Kembangan-Chai Chee Blk 32 (CC),Marine Parade Town council had replaced the small bin to a bigger and with lid large bin on 27 Feb. I am thankful for their immediate response. This is to deter rats.,-0.07142857142857142,,bin,
PCF Sparkletots Preschool @ Kembangan-Chai Chee Blk 32 (CC),"Unfortunately, the act of irresponsible people from your centre had defeat the purpose.",-0.5,,act,
PCF Sparkletots Preschool @ Nee Soon Link Blk 461 (EY), Those peoplw know how to eat but don't know how to tgrow,0.0,,peoplw,
PCF Sparkletots Preschool @ Pasir Ris West Blk 650 (EY),I've seen them brought to the void deck and caretakers are generally disengaged. I've seen them made to sit in a line and pass a ball along. Very boring.,-0.475,,deck,
PCF Sparkletots Preschool @ Potong Pasir Blk 14 (KN),"Studied here before and have seen so many batches come and go! Whenever I walk past,",0.1875,,batch,
PCF Sparkletots Preschool @ Punggol West Blk 222 (CC),May I know the email address,0.0,,email,Communication in Education
PCF Sparkletots Preschool @ Sengkang Central Blk 208 (CC), Found some veggie here,0.0,,veggie,
PCF Sparkletots Preschool @ Sengkang North Blk 206A (EY), Fantastic infantcare! Teachers are very sweet and constantly update us on our kid's progress.,0.3183333333333333,,infantcare,
PCF Sparkletots Preschool @ Tampines West Blk 140 (DS),"Tell me got slot, but need to evaluate my son first. Asked me to bring my son, bring already then tell me no slot. If no slot why waste my time and ask me to go?? Called to ask for an appointment but the indian lady asked very personal questions because want to valuate us parents as well... If can give ZERO STAR,",0.016666666666666663,,slot,
PCF Sparkletots Preschool @ Telok Blangah Blk 44 (CC),and childish when handling matters.,-0.2,,matter,
PCF Sparkletots Preschool @ Telok Blangah Blk 44 (CC)," Poor partnership with parents, very impatient.",-0.33,,partnership,Activities and Events
PCF Sparkletots Preschool @ Telok Blangah Blk 44 (CC)," Good government school with good leadership,",0.7,,government,
PCF Sparkletots Preschool @ Telok Blangah Blk 44 (CC),Nich plase,0.0,,plase,
PCF Sparkletots Preschool @ Telok Blangah Blk 78A (DS),"This sparkle tots is great, the teachers are all kind and helpful. My daughter enjoys going to school every day.",0.7,,sparkle,
PCF Sparkletots Preschool @ Woodlands Blk 801 (CC),"Nice environ and ppl,",0.6,,environ,
PCF Sparkletots Preschool @ Zhenghua Blk 455A (KN), PCF offers nursery and kindergarten program for pre schoolers.,0.1,,pcf,
Picket Fence @ Tampines Pte Ltd,We have our last sign up and currently full for now. Would you still want to come for school tour?,0.175,,sign,Learning and Teaching
Picket Fence @ Tampines Pte Ltd, Alot of viruses in school and is not minor viruses. Is a serious virus which needed to be hospitalized. School hygienes is very very bad.,-0.40611111111111103,,virus,Educational Management and Organization
Picket Fence @ Tampines Pte Ltd,She didn’t even submit the withdrawal of my child until I call her and asked about the status since my kids new school couldn’t enrol her.,0.13636363636363635,,withdrawal,
PlayFACTO School @ Aljunied,"Fridays where he is empowered to do things that interests him like art & craft or just unwinding for the weekend. On top of this, there is paid for enrichment classes conveniently provided under the same roof. This include robotics and maths that we do not need to locate elsewhere. Our son likes the reading corner and enjoys engaging in puzzles with his peers such as Jig saw,",0.225,,friday,
PlayFACTO School @ Aljunied,"Pentomino,",0.0,,pentomino,
PlayFACTO School @ Aljunied," I appreciate the robotics enrichment courses the school provides for its students,",0.0,,robotic,Learning and Teaching
PlayFACTO School @ Aljunied," I am attracted by Playfacto’s coding and robotics courses using Korean patented MODI. They are learning friendly for young children, building an interest and foundation for STEAM in them. Wish I’d such opportunities when I was young.",0.14375,,coding,
PlayFACTO School @ Aljunied,Great resources and amazing teaching of self-motivated attitudes of learning for the kiddos.. Highly recommended!,0.5333333333333333,,resource,Learning and Teaching
Posso Preschool @ Jurong East,Posso has also a very big and spacious premises with outdoor gardening and playground (including water play). The PG/Nursery and Kindergarten teachers are also very responsive and supportive! 😀,0.27499999999999997,,premise,Educational Management and Organization
Posso Preschool @ Jurong East,I would highly recommend this institution to anyone who is after proactive and hands on teaching for their children.,0.16,,institution,Learning and Teaching
Pre-School By-The-Park (Dunearn) Pte Ltd,"Respectful culture, low teacher to student ratio, outdoors everyday ! Good balance between play and academics",0.2375,,culture,Educational Resources and Materials
Preschool By-The-Park (Evans),"at BTP are so curious, open, and confident in speaking with parents/ visitors that they meet,",0.13333333333333333,,visitor,
