Comment,Sentiment,Topic_Number,Word,Preschool_Name
"The standard has dropped compare to 2 year ago. Poor management on this pre-school, the staff turnover is very high. The teachers are lazy and not caring. My son said some teachers like to shout at his peers. The teacher always take leave, and the kids are taken care by assistant teacher instead.",-0.1105,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Safari House Preschool Bt Batok
"Indeed the principle is blur and teacher quality has dropped vs 1-2 years ago.The staff turnover is high, the good teachers left and new teachers are less responsive. School did not inform the parent on the change of teacher too. My girl said the teacher is very fierce and she feel afraid to talk to the teacher.",0.0613852813852814,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Safari House Preschool Bt Batok
"Very bad experience with this school. No way to communicate with teachers , no communication APP (little lives only for mark attendance) no email address provided only communication book , hotline is the only way to talk to school(admin), and many of times can’t get through, admin email also respond very slow. After left the comments on their facebook advertisement, they delete the comment some more. After two and half months withdrawal then just receive the refund. The school required to buy sleeping cot from school only @ $130+ which only sells $85 in shoppe. Can’t company child even on the first day of school. When child get sick no temperature taken no phone call from teacher, no messages leave in communication book( the only way of communication channel). Tried to call hotline( both branch and main hotline) to inform school child will take MC, but can’t get through the branch hotline, and call back main hotline no one answer any more. It just happened on early of year 2023. After sent the feedback email to admin email, just receive the teacher’s call, and told me that they only take twice temperatures per day which are receiving time and after afternoon snack (or nap) time, and my child vomit is not within that time so no temperature take 😱(can you imagine this is the answer?) after I submit withdrawal form, no call from any higher level to follow up or understand more. Leave so many words here is hoping the school can really face the issue and improve. I like their zoo-phonic teaching approach and musical instrument (Volin) included in the curriculum but I think child’s wellbeing is much more important than anything else. Do you agree? Hope don’t delete my review again.",0.07731717687074831,Topic 1,"['school', 'child', 'time', 'teacher', 'centre', 'day', 'parent', 'son', 'month', 'kid', 'bad', 'baby', 'principal', 'cry', 'send', 'like', 'know', 'money', 'enrol', 'feel']",Safari House Preschool Bt Batok
Agree with the previous commenter. Terrible communication with the school. Our little children are in the hands of these people but it’s been nothing short of a nightmare. Blur principal and teachers lack compassion and love for the little ones. Tiny useless blue booklet and such a backwards way of presenting the baby’s activities on a piece of paper daily.,-0.14015151515151517,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Safari House Preschool Bt Batok
"Definitely NOT recommend. Some teachers are not caring. I personally witness them shout at the children more than 1 time. Not a good environment for the child to grow.""",0.037500000000000006,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Safari House Preschool Bt Batok
"""Teachers are great in this school. My son was there since 7 months old in their infant care program. As at 2023, he is in N1 and really enjoys school. Transition between level was not an issue for him. I believe it’s the environment and what the teachers have done!",0.3833333333333333,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
"Kids love going to school, teachers are friendly and approachable!",0.484375,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
Both my children have attended Rosyth since infant care and they love going to school. The teachers genuinely care for the children and are dedicated in their duties.,0.45,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
When your kids are happy to go to school you know they are in good hands! Good management and friendly staff.,0.6875,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
Grateful to the teachers and staff at Rosyth for their dedication and patience nurturing and integrating my child in school especially during his initial months in the new environment (and also appreciate the encouragement given to me as a parent). School is prompt in addressing any concerns/ questions and even providing parents with detailed updates over the Covid situation. Keep up the good work!,0.2822727272727273,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
"Rosyth Childcare provides a well-rounded foundation for the preschool kids before they enter primary school. My son was there since he was 3 months old. Absolutely no regrets. The staff are all so approachable and friendly. The school is really responsive with updates. During Covid lockdown, the school went above and beyond just to ensure kids are still learning well during the period. As a parent, it is a joy seeing my son enjoying school everyday, learning well academically, emotionally and morally. It was such a bittersweet moment when my son graduated from Rosyth in 2022. We miss Rosyth! Keep up the awesome work!",0.24807692307692306,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
"Rosyth Child Care Centre gave the perfect head start for my children with their focus on well being, morale values and academic preparation. Some may feel that the Centre is rigid and strict, but it does bring a sense of secure and professionalism through its traditional approach. We have also noticed that the Centre has been striving to embrace technology to meet modern needs and parents’ expectations. Special thanks to Tr Hwee Hwee, Tr Chris, Tr Jayney, Li and Wang laoshi for their patience and putting in extra efforts to help my children to adapt into the new environment. Not forgetting all the other energetic teachers who have helped along the way, you guys are awesome!",0.30570887445887446,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
"Professional and friendly teachers who are willing to go the extra mile to ensure a happy learning journey for my child! And affordable for a private Child Care Centre too, definitely recommended if you are around the area!",0.24642857142857144,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
"A cosy and warm environment for my son to grow up and gain good grasp of life skills. He has grown up to be a more matured and responsible child, which i see improvement in him everyday.",0.36,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
Teachers are dedicated and friendly.,0.375,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
The teachers give a very safe and happy environment for my children to learn and play. Thank you all so much!,0.5666666666666668,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
Happy Teachers Day to all the Teachers in Rosyth cc. Thank you for guiding the students 😊 ,0.8,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
"The old principal is a very kind lady, after pass down to her son in law, he took power and manage like he is the boss of the parents.",0.2414814814814815,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
Happy Teachers day!,1.0,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Rosyth Child Care Centre
