Comment,Sentiment,Topic_Number,Word,Preschool_Name
My daughter has joined JTC family since PG :) the teachers are very patient and experienced. 5 star recomendation,0.5,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
"Very caring teachers, good curriculum, well organised and nice environment for our kids, many thanks to the mindchamps jtc team of teachers and staff :)",0.45,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
Overall experience is excellent. My daughter enjoyed coming to school everyday.,0.325,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
Great,0.8,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
"The teachers are serious and responsible, the principal is very hands-on, and the children will grow up healthily and happily😀 """,0.14166666666666666,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ JTC Summit
"""great location""",0.8,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Straits View
"""My kid has been enrolled with the center for around 2 years. She is happy to go to school every day. Her class teacher Ms. Phoebe and Wang Laoshi are very capable and dedicated.",0.32,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Holland Village
The curriculum is good but the environment is not so homely and lack of personal touch. My daughter was absent for many days and hospitalised but there wasn’t a single call from school to check on her. I don’t see principal greeting students in the morning like what other kindergarten does. The checkers (normally not the teachers)will do health check with a serious face and normally doesn’t greet good morning to students. I personally feel the childcare was managed like an enterprise than a school. I have no doubt the curriculum is good but I do hope the environment can be more nurturing.,0.22043650793650796,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Holland Village
This branch is great. They have a very hands on and communicative principal. This photo is from an off site family day full of activities,0.45,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Holland Village
"My kid has been enrolled in N1 level of MC @ Holland V for around eight months, and we can see great progress of her during the past months. The school has an excellent team with outstanding leadership and nice teachers. The school events and daily activity are very-well designed and considerable. The teachers of my kid are very experienced and show great care to kids. Recently, my kid is very stressful because of her newborn brother, and her teachers spend a lot of efforts in helping her to get through this difficult time. We’re very much appreciated about this. With the help of the teachers, she gradually starts to show love and care to her young brother. The teachers have also shared a lot of parenting skills with me, which are really useful!",0.3390625,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Holland Village
"We have been with the school for over 4 years since our eldest joined in PG. Our kids are well taken care of and they have learned so much through interesting and fun ways! We truly appreciate the camaderie of the team led by Ms Valarie and Ms Alina. It is this warm ""kampung"" spirit that one can feel the moment you step into the school, that led to the decision to choose this preschool 🥰 thank you teachers!",0.45625,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Holland Village
Our son is very comfortable and enjoys going to school at MindChamps @ Holland Village. He comes home singing of the songs taught in school and talks frequently about his friends and teachers in school. He has grown tremendously in school and has become a sociable and friendly boy.,0.33208333333333334,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Holland Village
"Great place for babies, toddlers and kids. My kid loves going to school.",0.8,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Holland Village
"All my 3 kids went to Mindchamps. I love their curriculum, it’s a very holistic education that they provide. Including music and violin lessons.",0.35,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Holland Village
"Well run, excellent teachers and facilities! Like a big family.",0.5,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Holland Village
Conducive environment for kids to learn. Curriculum is rich and we appreciate the nurturing and patient teachers.,0.375,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Holland Village
"My elder boy was well-cared for and enjoyed his preschool years (from N1 to K2) at Mindchamps Holland V. So we have enrolled our younger boy in Playgroup and look forward to seeing him grow and strive in the same environment. Thank you to the wonderful Teachers and Staff who are supportive, helpful and caring! The location is also very accessible, just a short walk (sheltered) from Holland Village MRT station.",0.37321428571428567,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Holland Village
"Our Daughter has been at MindChamps Preschool @ Holland Village from the age of 18 months through to K2 graduation, and we have nothing but positive things to say about the school and all its staff. The leadership and Teachers all genuinely care about the kids and our little one has thrived as a result. I am grateful to all that have played a part in her development.",0.1465909090909091,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Holland Village
Form teachers are caring and thoughtful. Make an effort to check on the child well-being when the child is absent from school.,0.4,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Holland Village
